Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2
359,CA-2019-130001,23-04-2019,28-04-2019,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,11.325,#N/A,COD,,
2829,CA-2019-124149,23-04-2019,26-04-2019,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,108.336,6,37.9176,#N/A,Online,,
2830,CA-2019-124149,23-04-2019,26-04-2019,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,East,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,5,6.291,#N/A,Cards,,
2831,CA-2019-124149,23-04-2019,26-04-2019,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2,29.364,#N/A,Cards,,
9668,CA-2019-126270,23-04-2019,27-04-2019,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,6.5569,#N/A,Cards,,
9669,CA-2019-126270,23-04-2019,27-04-2019,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,West,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3,35.985,#N/A,COD,,
1180,CA-2019-168081,24-04-2019,27-04-2019,Second Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,Central,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,3,64.674,#N/A,Cards,,
3235,CA-2019-138933,24-04-2019,27-04-2019,First Class,JL-15130,Jack Lebron,Consumer,United States,Riverside,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,1.3944,#N/A,Online,,
4987,CA-2019-149279,24-04-2019,28-04-2019,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,15.552,3,5.4432,#N/A,Cards,,
4988,CA-2019-149279,24-04-2019,28-04-2019,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,149.148,#N/A,Cards,,
4989,CA-2019-149279,24-04-2019,28-04-2019,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,3.108,2,-2.1756,#N/A,COD,,
332,US-2019-150147,25-04-2019,29-04-2019,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8,2,-20.7,#N/A,COD,,
333,US-2019-150147,25-04-2019,29-04-2019,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,-13.816,#N/A,COD,,
334,US-2019-150147,25-04-2019,29-04-2019,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,-3.4272,#N/A,Online,,
4648,CA-2019-139556,26-04-2019,01-05-2019,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,New York City,New York,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,3,62.7822,#N/A,Online,,
611,CA-2019-161816,28-04-2019,01-05-2019,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.576,3,41.5773,#N/A,Online,,
612,CA-2019-161816,28-04-2019,01-05-2019,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,Central,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.712,4,5.6956,#N/A,Cards,,
1072,CA-2019-152814,28-04-2019,02-05-2019,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Denver,Colorado,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,29.472,3,9.9468,#N/A,COD,,
2614,CA-2019-137204,28-04-2019,05-05-2019,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Los Angeles,California,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568,2,2.598,#N/A,Cards,,
7913,CA-2019-167605,28-04-2019,30-04-2019,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,-31.8612,#N/A,COD,,
1716,CA-2019-154788,30-04-2019,04-05-2019,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,2.7956,#N/A,Online,,
2155,US-2019-120460,30-04-2019,05-05-2019,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,-10.1736,#N/A,Online,,
2542,CA-2019-144792,30-04-2019,04-05-2019,Standard Class,KD-16615,Ken Dana,Corporate,United States,Scottsdale,Arizona,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,111.888,7,22.3776,#N/A,Online,,
2664,CA-2019-164784,01-05-2019,04-05-2019,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.984,1,1.2948,#N/A,Cards,,
2665,CA-2019-164784,01-05-2019,04-05-2019,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,-142.071,#N/A,Cards,,
2666,CA-2019-164784,01-05-2019,04-05-2019,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,South,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,2,-2.0108,#N/A,Online,,
5862,CA-2019-101525,01-05-2019,04-05-2019,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,109.92,2,53.8608,#N/A,COD,,
5863,CA-2019-101525,01-05-2019,04-05-2019,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19.44,3,9.3312,#N/A,Online,,
5864,CA-2019-101525,01-05-2019,04-05-2019,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,4.3524,#N/A,COD,,
1278,CA-2019-148698,02-05-2019,07-05-2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,5.397,#N/A,Cards,,
3237,CA-2019-146836,02-05-2019,02-05-2019,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,3,12.5832,#N/A,Cards,,
3238,CA-2019-146836,02-05-2019,02-05-2019,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,3,15.9516,#N/A,Online,,
5316,CA-2019-154060,02-05-2019,08-05-2019,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.056,9,11.691,#N/A,COD,,
7849,CA-2019-104311,02-05-2019,06-05-2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,18.936,3,-3.7872,#N/A,Cards,,
7850,CA-2019-104311,02-05-2019,06-05-2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,-3.168,#N/A,COD,,
7851,CA-2019-104311,02-05-2019,06-05-2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,2,1.764,#N/A,Online,,
8505,CA-2019-109400,02-05-2019,06-05-2019,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,-110.0232,#N/A,COD,,
9851,CA-2019-158155,02-05-2019,06-05-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,4.0192,#N/A,Online,,
9852,CA-2019-158155,02-05-2019,06-05-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,33.93,#N/A,Cards,,
9853,CA-2019-158155,02-05-2019,06-05-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,6.0168,#N/A,Online,,
9854,CA-2019-158155,02-05-2019,06-05-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",214.7,5,83.733,#N/A,Cards,,
4436,CA-2019-163398,03-05-2019,08-05-2019,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.182,1,-3.6003,#N/A,Cards,,
4437,CA-2019-163398,03-05-2019,08-05-2019,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,27.384,7,2.7384,#N/A,Cards,,
4438,CA-2019-163398,03-05-2019,08-05-2019,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,3,-71.2962,#N/A,COD,,
9559,CA-2019-129280,03-05-2019,05-05-2019,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,5,34.7865,#N/A,Cards,,
9560,CA-2019-129280,03-05-2019,05-05-2019,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,5,-44.019,#N/A,Cards,,
9561,CA-2019-129280,03-05-2019,05-05-2019,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,10.3936,#N/A,COD,,
9562,CA-2019-129280,03-05-2019,05-05-2019,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,-75.5958,#N/A,Online,,
9563,CA-2019-129280,03-05-2019,05-05-2019,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,224.937,3,-164.9538,#N/A,Cards,,
9564,CA-2019-129280,03-05-2019,05-05-2019,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,6,2,2.1,#N/A,Cards,,
1358,CA-2019-145247,05-05-2019,07-05-2019,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,36.4044,#N/A,Cards,,
2286,CA-2019-112676,05-05-2019,08-05-2019,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,14.352,3,5.2026,#N/A,COD,,
2589,CA-2019-137729,05-05-2019,09-05-2019,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1,1.0166,#N/A,COD,,
2590,CA-2019-137729,05-05-2019,09-05-2019,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,3,21.5397,#N/A,Cards,,
2820,CA-2019-160500,05-05-2019,08-05-2019,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,5,2.352,#N/A,Cards,,
2821,CA-2019-160500,05-05-2019,08-05-2019,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3,7.4694,#N/A,Cards,,
3041,US-2019-147991,05-05-2019,09-05-2019,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,South,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,3.344,#N/A,COD,,
5696,CA-2019-126165,05-05-2019,07-05-2019,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,-1.7772,#N/A,Cards,,
7115,US-2019-102239,05-05-2019,06-05-2019,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,6,320.3172,#N/A,Cards,,
7116,US-2019-102239,05-05-2019,06-05-2019,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2,2.0048,#N/A,Online,,
8752,CA-2019-105662,05-05-2019,09-05-2019,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,4,31.4712,#N/A,COD,,
8753,CA-2019-105662,05-05-2019,09-05-2019,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,19.9665,#N/A,Cards,,
2380,CA-2019-118052,06-05-2019,10-05-2019,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,East,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,7.216,2,1.7138,#N/A,COD,,
2381,CA-2019-118052,06-05-2019,10-05-2019,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,East,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,49.568,2,15.49,#N/A,Cards,,
2382,CA-2019-118052,06-05-2019,10-05-2019,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,54.712,7,11.6263,#N/A,Cards,,
3359,CA-2019-139234,06-05-2019,10-05-2019,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,3.208,2,-5.2932,#N/A,Online,,
3360,CA-2019-139234,06-05-2019,10-05-2019,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2,-3.272,#N/A,Cards,,
6633,US-2019-146857,06-05-2019,08-05-2019,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,15.2544,#N/A,COD,,
9676,CA-2019-137393,06-05-2019,10-05-2019,Standard Class,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4,14.144,#N/A,COD,,
2180,CA-2019-128818,07-05-2019,11-05-2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.232,7,30.8966,#N/A,Cards,,
2181,CA-2019-128818,07-05-2019,11-05-2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,East,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,44.4,3,22.2,#N/A,Cards,,
2182,CA-2019-128818,07-05-2019,11-05-2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,4,59.0352,#N/A,COD,,
2183,CA-2019-128818,07-05-2019,11-05-2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,East,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,3999.95,5,1159.9855,#N/A,Online,,
2184,CA-2019-128818,07-05-2019,11-05-2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,East,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,21.9945,#N/A,Online,,
2185,CA-2019-128818,07-05-2019,11-05-2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,63.68,8,28.0192,#N/A,COD,,
1602,CA-2019-164672,08-05-2019,13-05-2019,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,42.392,#N/A,Online,,
1631,CA-2019-106530,08-05-2019,08-05-2019,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.056,3,88.0299,#N/A,COD,,
1632,CA-2019-106530,08-05-2019,08-05-2019,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,10.688,2,3.7408,#N/A,COD,,
1633,CA-2019-106530,08-05-2019,08-05-2019,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2,3.6288,#N/A,COD,,
1634,CA-2019-106530,08-05-2019,08-05-2019,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,25.12,2,1.57,#N/A,Cards,,
1635,CA-2019-106530,08-05-2019,08-05-2019,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,7.264,#N/A,Online,,
4815,CA-2019-111696,08-05-2019,10-05-2019,First Class,TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,17.94,3,8.073,#N/A,COD,,
494,CA-2019-169166,09-05-2019,14-05-2019,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,13.1572,#N/A,Cards,,
1557,CA-2019-109176,09-05-2019,15-05-2019,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,9.344,1,3.504,#N/A,Cards,,
1558,CA-2019-109176,09-05-2019,15-05-2019,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,5,9.92,#N/A,COD,,
5583,CA-2019-161158,09-05-2019,13-05-2019,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,New York City,New York,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,8,5,3.44,#N/A,COD,,
